id,word_id,form_type,position,accented
98651,9,verb_gerund_present,1,бу'дучи
98652,9,verb_gerund_past,1,бы'вши
98653,28,verb_gerund_past,1,сказа'в
98654,28,verb_gerund_past,2,сказавши
98655,32,verb_gerund_past,1,мо'гши
98656,50,verb_gerund_present,1,зна'я
98657,50,verb_gerund_past,1,зна'в
98658,50,verb_gerund_past,2,знавши
98659,53,verb_gerund_present,1,говоря'
98660,53,verb_gerund_past,1,говорив
98661,53,verb_gerund_past,2,говоривши
98662,73,verb_gerund_present,1,едя
98663,73,verb_gerund_past,1,е'в
98664,73,verb_gerund_past,2,евши
98665,90,verb_gerund_present,1,хотя'
98666,90,verb_gerund_past,1,хоте'в
98667,90,verb_gerund_past,2,хоте'вши
98668,94,verb_gerund_present,1,ви'дя
98669,94,verb_gerund_past,1,видев
98670,94,verb_gerund_past,2,видевши
98671,96,verb_gerund_present,1,идя'
98672,96,verb_gerund_past,1,ше'дши
98673,99,verb_gerund_present,1,сто'я
98674,99,verb_gerund_past,1,стояв
98675,99,verb_gerund_past,2,стоявши
98676,107,verb_gerund_present,1,ду'мая
98677,107,verb_gerund_past,1,думав
98678,107,verb_gerund_past,2,думавши
98679,109,verb_gerund_past,1,спроси'в
98680,109,verb_gerund_past,2,спросивши
98681,117,verb_gerund_present,1,живя'
98682,117,verb_gerund_past,1,живши
98683,121,verb_gerund_present,1,смотря'
98684,121,verb_gerund_past,1,смотрев
98685,121,verb_gerund_past,2,смотревши
98686,122,verb_gerund_present,1,име'я
98687,122,verb_gerund_past,1,имев
98688,122,verb_gerund_past,2,имевши
98689,124,verb_gerund_past,1,поня'в
98690,124,verb_gerund_past,2,понявши
98691,125,verb_gerund_present,1,си'дя
98692,125,verb_gerund_past,1,сидев
98693,125,verb_gerund_past,2,сидевши
98694,128,verb_gerund_present,1,де'лая
98695,128,verb_gerund_past,1,делав
98696,128,verb_gerund_past,2,делавши
98697,129,verb_gerund_past,1,сде'лав
98698,129,verb_gerund_past,2,сделавши
98699,137,verb_gerund_past,1,взя'в
98700,137,verb_gerund_past,2,взявши
98701,139,verb_gerund_present,1,понима'я
98702,139,verb_gerund_past,1,понимав
98703,139,verb_gerund_past,2,понимавши
98704,141,verb_gerund_present,1,кажа'сь
98705,141,verb_gerund_past,1,каза'вшись
98706,146,verb_gerund_past,1,нача'в
98707,146,verb_gerund_past,2,начавши
98708,159,verb_gerund_past,1,уви'дев
98709,159,verb_gerund_past,2,увидевши
98710,159,verb_gerund_past,3,уви'дя
98711,161,verb_gerund_present,1,дава'я
98712,161,verb_gerund_past,1,давав
98713,161,verb_gerund_past,2,дававши
98714,164,verb_gerund_past,1,пойдя'
98715,170,verb_gerund_past,1,оста'вшись
98716,174,verb_gerund_past,1,вы'йдя
98717,174,verb_gerund_past,2,вышедши
98718,174,verb_gerund_past,3,вышед
98719,178,verb_gerund_past,1,да'в
98720,178,verb_gerund_past,2,давши
98721,179,verb_gerund_present,1,рабо'тая
98722,179,verb_gerund_past,1,работав
98723,179,verb_gerund_past,2,работавши
98724,180,verb_gerund_past,1,оказа'вшись
98725,188,verb_gerund_past,1,отве'тив
98726,188,verb_gerund_past,2,ответивши
98727,191,verb_gerund_past,1,поду'мав
98728,191,verb_gerund_past,2,подумавши
98729,193,verb_gerund_present,1,любя'
98730,193,verb_gerund_past,1,любив
98731,193,verb_gerund_past,2,любивши
98732,194,verb_gerund_present,1,зна'ча
98733,194,verb_gerund_past,1,значив
98734,194,verb_gerund_past,2,значивши
98735,201,verb_gerund_present,1,ждя'
98736,201,verb_gerund_past,1,жда'в
98737,201,verb_gerund_past,2,жда'вши
98738,204,verb_gerund_past,1,посмотре'в
98739,204,verb_gerund_past,2,посмотревши
98740,210,verb_gerund_past,1,найдя'
98741,210,verb_gerund_past,2,нашедши
98742,215,verb_gerund_present,1,ле'жа
98743,215,verb_gerund_past,1,лежав
98744,215,verb_gerund_past,2,лежавши
98745,219,verb_gerund_past,1,реши'в
98746,219,verb_gerund_past,2,решивши
98747,220,verb_gerund_past,1,получи'в
98748,220,verb_gerund_past,2,получивши
98749,224,verb_gerund_past,1,верну'вшись
98750,229,verb_gerund_past,1,счита'в
98751,229,verb_gerund_past,2,считавши
98752,242,verb_gerund_present,1,по'мня
98753,242,verb_gerund_past,1,помнив
98754,242,verb_gerund_past,2,помнивши
98755,251,verb_gerund_past,1,узна'в
98756,251,verb_gerund_past,2,узнавши
98757,254,verb_gerund_past,1,придя'
98758,254,verb_gerund_past,2,прийдя
98759,255,verb_gerund_present,1,ходя
98760,255,verb_gerund_past,1,ходи'в
98761,255,verb_gerund_past,2,ходи'вши
98762,256,verb_gerund_past,1,заме'тив
98763,256,verb_gerund_past,2,заметивши
98764,264,verb_gerund_present,1,быва'я
98765,264,verb_gerund_past,1,бывав
98766,264,verb_gerund_past,2,бывавши
98767,266,verb_gerund_present,1,слы'ша
98768,266,verb_gerund_past,1,слышав
98769,266,verb_gerund_past,2,слышавши
98770,267,verb_gerund_past,1,уйдя'
98771,269,verb_gerund_present,1,боя'сь
98772,269,verb_gerund_past,1,боявшись
98773,272,verb_gerund_present,1,слу'шая
98774,272,verb_gerund_past,1,слушав
98775,272,verb_gerund_past,2,слушавши
98776,281,verb_gerund_present,1,глядя
98777,281,verb_gerund_past,1,глядев
98778,281,verb_gerund_past,2,глядевши
98779,287,verb_gerund_past,1,се'в
98780,287,verb_gerund_past,2,севши
98781,291,verb_gerund_present,1,остава'ясь
98782,291,verb_gerund_past,1,остава'вшись
98783,297,verb_gerund_past,1,написа'в
98784,297,verb_gerund_past,2,написавши
98785,300,verb_gerund_present,1,чита'я
98786,300,verb_gerund_past,1,читав
98787,300,verb_gerund_past,2,читавши
98788,301,verb_gerund_present,1,чу'вствуя
98789,301,verb_gerund_past,1,чувствовавши
98790,305,verb_gerund_present,1,ведя'
98791,305,verb_gerund_past,1,вёдши
98792,310,verb_gerund_present,1,продолжа'я
98793,310,verb_gerund_past,1,продолжав
98794,310,verb_gerund_past,2,продолжавши
98795,316,verb_gerund_past,1,успе'в
98796,316,verb_gerund_past,2,успевши
98797,321,verb_gerund_present,1,беря'
98798,321,verb_gerund_past,1,бра'в
98799,321,verb_gerund_past,2,бравши
98800,329,verb_gerund_past,1,пройдя'
98801,329,verb_gerund_past,2,проше'дши
98802,330,verb_gerund_present,1,начина'я
98803,330,verb_gerund_past,1,начинав
98804,330,verb_gerund_past,2,начинавши
98805,332,verb_gerund_past,1,появи'вшись
98806,332,verb_gerund_past,2,появя'сь
98807,337,verb_gerund_past,1,забы'в
98808,337,verb_gerund_past,2,забывши
98809,338,verb_gerund_present,1,вспо'мня
98810,338,verb_gerund_past,1,вспо'мнив
98811,338,verb_gerund_past,2,вспомнивши
98812,345,verb_gerund_present,1,пыта'ясь
98813,345,verb_gerund_past,1,пыта'вшись
98814,346,verb_gerund_past,1,находившись
98815,346,verb_gerund_past,2,находя'сь
98816,347,verb_gerund_present,1,держа'
98817,347,verb_gerund_past,1,держа'в
98818,347,verb_gerund_past,2,державши
98819,348,verb_gerund_present,1,прося'
98820,348,verb_gerund_past,1,просив
98821,348,verb_gerund_past,2,просивши
98822,349,verb_gerund_past,1,показа'в
98823,349,verb_gerund_past,2,показавши
98824,357,verb_gerund_past,1,подня'в
98825,357,verb_gerund_past,2,поднявши
98826,359,verb_gerund_present,1,называ'я
98827,359,verb_gerund_past,1,называв
98828,359,verb_gerund_past,2,называвши
98829,361,verb_gerund_past,1,посла'в
98830,361,verb_gerund_past,2,пославши
98831,362,verb_gerund_past,1,подойдя'
98832,363,verb_gerund_past,1,рассказа'в
98833,363,verb_gerund_past,2,рассказа'вши
98834,366,verb_gerund_past,1,вста'в
98835,366,verb_gerund_past,2,вставши
98836,368,verb_gerund_present,1,спра'шивая
98837,368,verb_gerund_past,1,спрашивав
98838,368,verb_gerund_past,2,спрашивавши
98839,371,verb_gerund_present,1,сле'дуя
98840,371,verb_gerund_past,1,следовавши
98841,372,verb_gerund_past,1,поста'вив
98842,372,verb_gerund_past,2,поставивши
98843,373,verb_gerund_past,1,бро'сив
98844,373,verb_gerund_past,2,бросивши
98845,377,verb_gerund_past,1,оста'вив
98846,377,verb_gerund_past,2,оставивши
98847,393,verb_gerund_present,1,отвеча'я
98848,393,verb_gerund_past,1,отвечав
98849,393,verb_gerund_past,2,отвечавши
98850,395,verb_gerund_past,1,уходив
98851,395,verb_gerund_past,2,уходивши
98852,397,verb_gerund_past,1,войдя'
98853,399,verb_gerund_present,1,расска'зывая
98854,399,verb_gerund_past,1,рассказывав
98855,399,verb_gerund_past,2,рассказывавши
98856,400,verb_gerund_present,1,молча'
98857,400,verb_gerund_past,1,молчав
98858,400,verb_gerund_past,2,молчавши
98859,403,verb_gerund_past,1,спа'в
98860,403,verb_gerund_past,2,спавши
98861,405,verb_gerund_present,1,явля'ясь
98862,405,verb_gerund_past,1,явля'вшись
98863,411,verb_gerund_present,1,ища'
98864,411,verb_gerund_past,1,искав
98865,411,verb_gerund_past,2,искавши
98866,412,verb_gerund_past,1,останови'вшись
98867,412,verb_gerund_past,2,остановя'сь
98868,418,verb_gerund_present,1,ве'ря
98869,418,verb_gerund_past,1,ве'рив
98870,418,verb_gerund_past,2,веривши
98871,424,verb_gerund_present,1,игра'я
98872,424,verb_gerund_past,1,играв
98873,424,verb_gerund_past,2,игравши
98874,429,verb_gerund_present,1,становя'сь
98875,429,verb_gerund_past,1,станови'вшись
98876,437,verb_gerund_past,1,смогши
98877,439,verb_gerund_past,1,бежа'в
98878,439,verb_gerund_past,2,бежавши
98879,442,verb_gerund_past,1,прие'хав
98880,442,verb_gerund_past,2,приехавши
98881,444,verb_gerund_past,1,приня'в
98882,444,verb_gerund_past,2,принявши
98883,447,verb_gerund_past,1,откры'в
98884,447,verb_gerund_past,2,открывши
98885,451,verb_gerund_present,1,происходя'
98886,451,verb_gerund_past,1,происходи'в
98887,451,verb_gerund_past,2,происходивши
98888,458,verb_gerund_present,1,едучи
98889,458,verb_gerund_past,1,е'хав
98890,458,verb_gerund_past,2,ехавши
98891,463,verb_gerund_present,1,собира'ясь
98892,463,verb_gerund_past,1,собиравшись
98893,464,verb_gerund_past,1,показа'вшись
98894,467,verb_gerund_present,1,попадя'
98895,467,verb_gerund_past,1,попа'в
98896,467,verb_gerund_past,2,попавши
98897,468,verb_gerund_past,1,услы'ша
98898,468,verb_gerund_past,2,услы'шав
98899,468,verb_gerund_past,3,услышавши
98900,469,verb_gerund_present,1,приходя'
98901,469,verb_gerund_past,1,приходив
98902,469,verb_gerund_past,2,приходивши
98903,470,verb_gerund_present,1,крича'
98904,470,verb_gerund_past,1,кричав
98905,470,verb_gerund_past,2,кричавши
98906,472,verb_gerund_past,1,произойдя'
98907,474,verb_gerund_past,1,подня'вшись
98908,478,verb_gerund_past,1,случа'сь
98909,478,verb_gerund_past,2,случи'вшись
98910,486,verb_gerund_present,1,стара'ясь
98911,486,verb_gerund_past,1,стара'вшись
98912,492,verb_gerund_past,1,пое'хав
98913,492,verb_gerund_past,2,поехавши
98914,503,verb_gerund_present,1,уме'я
98915,503,verb_gerund_past,1,уме'в
98916,503,verb_gerund_past,2,умевши
98917,515,verb_gerund_present,1,занима'ясь
98918,515,verb_gerund_past,1,занимавшись
98919,517,verb_gerund_past,1,положи'в
98920,517,verb_gerund_past,2,положивши
98921,541,verb_gerund_past,1,нача'вшись
98922,543,verb_gerund_present,1,зовя'
98923,543,verb_gerund_past,1,зва'в
98924,543,verb_gerund_past,2,звавши
98925,549,verb_gerund_past,1,проходи'в
98926,549,verb_gerund_past,2,проходивши
98927,550,verb_gerund_past,1,уда'вшись
98928,557,verb_gerund_past,1,придя'сь
98929,557,verb_gerund_past,2,прийдясь
98930,559,verb_gerund_past,1,сня'в
98931,559,verb_gerund_past,2,снявши
98932,561,verb_gerund_past,1,предста'вив
98933,561,verb_gerund_past,2,представивши
98934,563,verb_gerund_past,1,произнёсши
98935,563,verb_gerund_past,2,произнеся'
98936,568,verb_gerund_past,1,объясни'в
98937,568,verb_gerund_past,2,объяснивши
98938,568,verb_gerund_past,3,объясня'
98939,571,verb_gerund_present,1,представля'я
98940,571,verb_gerund_past,1,представля'в
98941,571,verb_gerund_past,2,представлявши
98942,573,verb_gerund_past,1,купи'в
98943,573,verb_gerund_past,2,купивши
98944,574,verb_gerund_present,1,существу'я
98945,574,verb_gerund_past,1,существовавши
98946,577,verb_gerund_past,1,умере'в
98947,577,verb_gerund_past,2,уме'рши
98948,584,verb_gerund_past,1,пи'в
98949,584,verb_gerund_past,2,пивши
98950,596,verb_gerund_past,1,сообщи'в
98951,596,verb_gerund_past,2,сообщивши
98952,598,verb_gerund_past,1,назва'в
98953,598,verb_gerund_past,2,назвавши
98954,606,verb_gerund_past,1,уби'в
98955,606,verb_gerund_past,2,убивши
98956,609,verb_gerund_past,1,согласи'вшись
98957,609,verb_gerund_past,2,соглася'сь
98958,616,verb_gerund_past,1,улыбну'вшись
98959,619,verb_gerund_present,1,улыба'ясь
98960,619,verb_gerund_past,1,улыба'вшись
98961,620,verb_gerund_past,1,почу'вствовав
98962,620,verb_gerund_past,2,почувствовавши
98963,624,verb_gerund_present,1,нра'вясь
98964,624,verb_gerund_past,1,нра'вившись
98965,629,verb_gerund_past,1,приведя'
98966,630,verb_gerund_past,1,предложи'в
98967,630,verb_gerund_past,2,предложивши
98968,631,verb_gerund_past,1,вы'звав
98969,631,verb_gerund_past,2,вызвавши
98970,636,verb_gerund_present,1,хвата'я
98971,636,verb_gerund_past,1,хватав
98972,636,verb_gerund_past,2,хватавши
98973,637,verb_gerund_past,1,принёсши
98974,637,verb_gerund_past,2,принеся'
98975,648,verb_gerund_present,1,принима'я
98976,648,verb_gerund_past,1,принима'в
98977,648,verb_gerund_past,2,принимавши
98978,654,verb_gerund_past,1,проведя'
98979,655,verb_gerund_past,1,хвати'в
98980,655,verb_gerund_past,2,хвативши
98981,655,verb_gerund_past,3,хватя'
98982,664,verb_gerund_present,1,приходя'сь
98983,664,verb_gerund_past,1,приходившись
98984,665,verb_gerund_past,1,кри'кнув
98985,665,verb_gerund_past,2,крикнувши
98986,666,verb_gerund_past,1,попроси'в
98987,666,verb_gerund_past,2,попросивши
98988,667,verb_gerund_present,1,тре'буя
98989,667,verb_gerund_past,1,требовавши
98990,670,verb_gerund_present,1,смея'сь
98991,670,verb_gerund_past,1,смеявшись
98992,676,verb_gerund_past,1,присла'в
98993,676,verb_gerund_past,2,приславши
98994,685,verb_gerund_present,1,возвраща'ясь
98995,685,verb_gerund_past,1,возвраща'вшись
98996,689,verb_gerund_present,1,ока'зываясь
98997,689,verb_gerund_past,1,ока'зывавшись
98998,691,verb_gerund_past,1,потеря'в
98999,691,verb_gerund_past,2,потерявши
99000,695,verb_gerund_past,1,вы'пив
99001,695,verb_gerund_past,2,вы'пивши
99002,696,verb_gerund_present,1,пока'зывая
99003,696,verb_gerund_past,1,пока'зывав
99004,696,verb_gerund_past,2,показывавши
99005,707,verb_gerund_past,1,отда'в
99006,707,verb_gerund_past,2,отдавши
99007,709,verb_gerund_past,1,кивну'в
99008,709,verb_gerund_past,2,кивнувши
99009,711,verb_gerund_past,1,исче'знув
99010,711,verb_gerund_past,2,исчезнувши
99011,720,verb_gerund_past,1,получа'сь
99012,720,verb_gerund_past,2,получи'вшись
99013,721,verb_gerund_past,1,помо'гши
99014,726,verb_gerund_past,1,би'в
99015,726,verb_gerund_past,2,бивши
99016,729,verb_gerund_past,1,созда'в
99017,729,verb_gerund_past,2,создавши
99018,735,verb_gerund_present,1,вспомина'я
99019,735,verb_gerund_past,1,вспомина'в
99020,735,verb_gerund_past,2,вспоминавши
99021,736,verb_gerund_present,1,получа'я
99022,736,verb_gerund_past,1,получав
99023,736,verb_gerund_past,2,получавши
99024,739,verb_gerund_present,1,упадя'
99025,739,verb_gerund_past,1,упа'в
99026,739,verb_gerund_past,2,упа'вши
99027,742,verb_gerund_past,1,доста'в
99028,742,verb_gerund_past,2,доставши
99029,745,verb_gerund_present,1,наде'ясь
99030,745,verb_gerund_past,1,наде'явшись
99031,750,verb_gerund_present,1,шля'
99032,750,verb_gerund_past,1,сла'в
99033,750,verb_gerund_past,2,славши
99034,752,verb_gerund_past,1,придя'сь
99035,752,verb_gerund_past,2,прийдясь
99036,753,verb_gerund_past,1,вздохну'в
99037,753,verb_gerund_past,2,вздохнувши
99038,771,verb_gerund_past,1,пе'в
99039,771,verb_gerund_past,2,певши
99040,776,verb_gerund_past,1,прости'в
99041,776,verb_gerund_past,2,простивши
99042,784,verb_gerund_past,1,переста'в
99043,784,verb_gerund_past,2,переставши
99044,790,verb_gerund_past,1,пожа'ловав
99045,790,verb_gerund_past,2,пожаловавши
99046,801,verb_gerund_present,1,ожида'я
99047,801,verb_gerund_past,1,ожидав
99048,801,verb_gerund_past,2,ожидавши
99049,807,verb_gerund_present,1,появля'ясь
99050,807,verb_gerund_past,1,появля'вшись
99051,812,verb_gerund_present,1,испо'льзуя
99052,812,verb_gerund_past,1,испо'льзовав
99053,812,verb_gerund_past,2,испо'льзовавши
99054,813,verb_gerund_past,1,взгляну'в
99055,813,verb_gerund_past,2,взглянувши
99056,826,verb_gerund_past,1,протяну'в
99057,826,verb_gerund_past,2,протянувши
99058,827,verb_gerund_present,1,служа'
99059,827,verb_gerund_past,1,служи'в
99060,827,verb_gerund_past,2,служивши
99061,830,verb_gerund_past,1,уе'хав
99062,830,verb_gerund_past,2,уехавши
99063,831,verb_gerund_past,1,пове'рив
99064,831,verb_gerund_past,2,поверивши
99065,838,verb_gerund_present,1,вызыва'я
99066,838,verb_gerund_past,1,вызыва'в
99067,838,verb_gerund_past,2,вызывавши
99068,839,verb_gerund_present,1,называ'ясь
99069,839,verb_gerund_past,1,называвшись
99070,840,verb_gerund_past,1,встре'тив
99071,840,verb_gerund_past,2,встретивши
99072,843,verb_gerund_present,1,разгова'ривая
99073,843,verb_gerund_past,1,разговаривав
99074,843,verb_gerund_past,2,разговаривавши
99075,844,verb_gerund_past,1,позво'лив
99076,844,verb_gerund_past,2,позволивши
99077,844,verb_gerund_past,3,позво'ля
99078,845,verb_gerund_past,1,обнару'жив
99079,845,verb_gerund_past,2,обнаруживши
99080,847,verb_gerund_past,1,поверну'вшись
99081,852,verb_gerund_present,1,подходя'
99082,852,verb_gerund_past,1,подходи'в
99083,852,verb_gerund_past,2,подходи'вши
99084,862,verb_gerund_past,1,висе'в
99085,862,verb_gerund_past,2,висевши
99086,864,verb_gerund_present,1,вы'глядя
99087,864,verb_gerund_past,1,вы'глядев
99088,864,verb_gerund_past,2,выглядевши
99089,865,verb_gerund_present,1,де'йствуя
99090,865,verb_gerund_past,1,действовавши
99091,866,verb_gerund_present,1,неся'
99092,866,verb_gerund_past,1,нёсши
99093,869,verb_gerund_present,1,горя
99094,869,verb_gerund_past,1,горев
99095,869,verb_gerund_past,2,горевши
99096,871,verb_gerund_past,1,доба'вив
99097,871,verb_gerund_past,2,добавивши
99098,874,verb_gerund_present,1,садя'сь
99099,874,verb_gerund_past,1,садившись
99100,877,verb_gerund_present,1,помога'я
99101,877,verb_gerund_past,1,помогав
99102,877,verb_gerund_past,2,помогавши
99103,893,verb_gerund_past,1,повтори'в
99104,893,verb_gerund_past,2,повторивши
99105,893,verb_gerund_past,3,повторя'
99106,900,verb_gerund_past,1,относившись
99107,900,verb_gerund_past,2,относя'сь
99108,902,verb_gerund_present,1,уча'сь
99109,902,verb_gerund_past,1,учи'вшись
99110,904,verb_gerund_past,1,удиви'вшись
99111,904,verb_gerund_past,2,удивя'сь
99112,913,verb_gerund_past,1,погибнув
99113,913,verb_gerund_past,2,поги'бши
99114,916,verb_gerund_present,1,держа'сь
99115,916,verb_gerund_past,1,державшись
99116,919,verb_gerund_past,1,переда'в
99117,919,verb_gerund_past,2,передавши
99118,921,verb_gerund_present,1,стреля'я
99119,921,verb_gerund_past,1,стреля'в
99120,921,verb_gerund_past,2,стрелявши
99121,925,verb_gerund_past,1,проводи'в
99122,925,verb_gerund_past,2,проводивши
99123,931,verb_gerund_present,1,входя'
99124,931,verb_gerund_past,1,входи'в
99125,931,verb_gerund_past,2,входивши
99126,934,verb_gerund_present,1,дви'гаясь
99127,934,verb_gerund_past,1,дви'гавшись
99128,935,verb_gerund_past,1,возни'кнув
99129,935,verb_gerund_past,2,возникнувши
99130,935,verb_gerund_past,3,возникши
99131,941,verb_gerund_past,1,позвони'в
99132,941,verb_gerund_past,2,позвонивши
99133,942,verb_gerund_past,1,закрича'в
99134,942,verb_gerund_past,2,закричавши
99135,945,verb_gerund_past,1,приказа'в
99136,945,verb_gerund_past,2,приказавши
99137,949,verb_gerund_past,1,попро'бовав
99138,949,verb_gerund_past,2,попробовавши
99139,954,verb_gerund_present,1,нося'
99140,954,verb_gerund_past,1,носив
99141,954,verb_gerund_past,2,носивши
99142,956,verb_gerund_past,1,ко'нчась
99143,956,verb_gerund_past,2,ко'нчившись
99144,957,verb_gerund_present,1,пла'ча
99145,957,verb_gerund_past,1,плакав
99146,957,verb_gerund_past,2,плакавши
99147,959,verb_gerund_present,1,меша'я
99148,959,verb_gerund_past,1,меша'в
99149,959,verb_gerund_past,2,мешавши
99150,964,verb_gerund_present,1,получа'ясь
99151,964,verb_gerund_past,1,получа'вшись
99152,967,verb_gerund_present,1,жела'я
99153,967,verb_gerund_past,1,желав
99154,967,verb_gerund_past,2,желавши
99155,970,verb_gerund_past,1,привы'кнув
99156,970,verb_gerund_past,2,привыкши
99157,972,verb_gerund_present,1,судя'
99158,972,verb_gerund_past,1,судив
99159,972,verb_gerund_past,2,судивши
99160,981,verb_gerund_present,1,обеща'я
99161,981,verb_gerund_past,1,обеща'в
99162,981,verb_gerund_past,2,обещавши
99163,983,verb_gerund_present,1,ста'вя
99164,983,verb_gerund_past,1,ста'вив
99165,983,verb_gerund_past,2,ставивши
99166,986,verb_gerund_present,1,каса'ясь
99167,986,verb_gerund_past,1,каса'вшись
99168,989,verb_gerund_present,1,коля'
99169,989,verb_gerund_past,1,коло'в
99170,989,verb_gerund_past,2,коловши
99171,991,verb_gerund_past,1,собра'вшись
99172,995,verb_gerund_present,1,возника'я
99173,995,verb_gerund_past,1,возника'в
99174,995,verb_gerund_past,2,возникавши
99175,1016,verb_gerund_present,1,летя'
99176,1016,verb_gerund_past,1,летев
99177,1016,verb_gerund_past,2,летевши
99178,1022,verb_gerund_past,1,заяви'в
99179,1022,verb_gerund_past,2,заявивши
99180,1026,verb_gerund_present,1,разуме'ясь
99181,1026,verb_gerund_past,1,разумевшись
99182,1029,verb_gerund_present,1,начина'ясь
99183,1029,verb_gerund_past,1,начина'вшись
99184,1031,verb_gerund_past,1,уда'рив
99185,1031,verb_gerund_past,2,ударивши
99186,1031,verb_gerund_past,3,уда'ря
99187,1032,verb_gerund_present,1,напомина'я
99188,1032,verb_gerund_past,1,напомина'в
99189,1032,verb_gerund_past,2,напоминавши
99190,1033,verb_gerund_past,1,заста'вив
99191,1033,verb_gerund_past,2,заставивши
99192,1035,verb_gerund_past,1,поговори'в
99193,1035,verb_gerund_past,2,поговори'вши
99194,1044,verb_gerund_present,1,звоня'
99195,1044,verb_gerund_past,1,звонив
99196,1044,verb_gerund_past,2,звонивши
99197,1050,verb_gerund_past,1,объяви'в
99198,1050,verb_gerund_past,2,объявивши
99199,1058,verb_gerund_past,1,приду'мав
99200,1058,verb_gerund_past,2,придумавши
99201,1059,verb_gerund_past,1,бро'сившись
99202,1059,verb_gerund_past,2,бро'сясь
99203,1061,verb_gerund_past,1,попыта'вшись
99204,1068,verb_gerund_past,1,схвати'в
99205,1068,verb_gerund_past,2,схвативши
99206,1068,verb_gerund_past,3,схватя'
99207,1069,verb_gerund_past,1,приня'вшись
99208,1072,verb_gerund_past,1,отказа'вшись
99209,1081,verb_gerund_past,1,отпра'вившись
99210,1081,verb_gerund_past,2,отпра'вясь
99211,1082,verb_gerund_present,1,встава'я
99212,1082,verb_gerund_past,1,вставав
99213,1082,verb_gerund_past,2,встававши
99214,1084,verb_gerund_past,1,обрати'вшись
99215,1084,verb_gerund_past,2,обратя'сь
99216,1087,verb_gerund_present,1,предлага'я
99217,1087,verb_gerund_past,1,предлага'в
99218,1087,verb_gerund_past,2,предлагавши
99219,1097,verb_gerund_past,1,засмея'вшись
99220,1101,verb_gerund_present,1,па'дая
99221,1101,verb_gerund_past,1,па'дав
99222,1101,verb_gerund_past,2,падавши
99223,1102,verb_gerund_past,1,зако'нчив
99224,1102,verb_gerund_past,2,закончивши
99225,1103,verb_gerund_present,1,снима'я
99226,1103,verb_gerund_past,1,снима'в
99227,1103,verb_gerund_past,2,снимавши
99228,1108,verb_gerund_present,1,встреча'ясь
99229,1108,verb_gerund_past,1,встречавшись
99230,1112,verb_gerund_present,1,следя'
99231,1112,verb_gerund_past,1,следив
99232,1112,verb_gerund_past,2,следивши
99233,1113,verb_gerund_past,1,зайдя'
99234,1113,verb_gerund_past,2,зашедши
99235,1114,verb_gerund_past,1,спа'сши
99236,1118,verb_gerund_past,1,побежа'в
99237,1118,verb_gerund_past,2,побежавши
99238,1127,verb_gerund_present,1,позволя'я
99239,1127,verb_gerund_past,1,позволя'в
99240,1127,verb_gerund_past,2,позволявши
99241,1128,verb_gerund_past,1,закры'в
99242,1128,verb_gerund_past,2,закрывши
99243,1130,verb_gerund_present,1,веля'
99244,1130,verb_gerund_past,1,веле'в
99245,1130,verb_gerund_past,2,велевши
99246,1138,verb_gerund_present,1,име'ясь
99247,1138,verb_gerund_past,1,имевшись
99248,1140,verb_gerund_past,1,суме'в
99249,1140,verb_gerund_past,2,сумевши
99250,1142,verb_gerund_past,1,заговори'в
99251,1142,verb_gerund_past,2,заговоривши
99252,1144,verb_gerund_present,1,поднима'ясь
99253,1144,verb_gerund_past,1,поднима'вшись
99254,1145,verb_gerund_past,1,вы'тащив
99255,1145,verb_gerund_past,2,вытащивши
99256,1151,verb_gerund_present,1,обраща'ясь
99257,1151,verb_gerund_past,1,обраща'вшись
99258,1155,verb_gerund_present,1,по'льзуясь
99259,1155,verb_gerund_past,1,пользовавшись
99260,1162,verb_gerund_present,1,чтя'
99261,1164,verb_gerund_present,1,открыва'я
99262,1164,verb_gerund_past,1,открывав
99263,1164,verb_gerund_past,2,открывавши
99264,1168,verb_gerund_past,1,взя'вшись
99265,1169,verb_gerund_present,1,встре'тясь
99266,1169,verb_gerund_past,1,встре'тившись
99267,1171,verb_gerund_present,1,замеча'я
99268,1171,verb_gerund_past,1,замечав
99269,1171,verb_gerund_past,2,замечавши
99270,1172,verb_gerund_present,1,наблюда'я
99271,1172,verb_gerund_past,1,наблюдав
99272,1172,verb_gerund_past,2,наблюдавши
99273,1180,verb_gerund_past,1,опусти'в
99274,1180,verb_gerund_past,2,опустивши
99275,1191,verb_gerund_past,1,оберну'вшись
99276,1195,verb_gerund_past,1,останови'в
99277,1195,verb_gerund_past,2,остановивши
99278,1202,verb_gerund_present,1,куря'
99279,1202,verb_gerund_past,1,курив
99280,1202,verb_gerund_past,2,куривши
99281,1203,verb_gerund_present,1,состоя'
99282,1203,verb_gerund_past,1,состояв
99283,1203,verb_gerund_past,2,состоявши
99284,1207,verb_gerund_past,1,просну'вшись
99285,1208,verb_gerund_past,1,устро'ив
99286,1208,verb_gerund_past,2,устроивши
99287,1209,verb_gerund_past,1,понра'вившись
99288,1209,verb_gerund_past,2,понра'вясь
99289,1210,verb_gerund_past,1,яви'вшись
99290,1210,verb_gerund_past,2,явя'сь
99291,1216,verb_gerund_present,1,платя'
99292,1216,verb_gerund_past,1,плати'в
99293,1216,verb_gerund_past,2,плативши
99294,1220,verb_gerund_past,1,лёгши
99295,1228,verb_gerund_present,1,дыша'
99296,1228,verb_gerund_past,1,дышав
